iter	RMSE
1668	33.6388193
1669	33.63409313
1670	33.61965439
1671	33.60418789
1672	33.58093728
1673	33.57394198
1674	33.56599399
1675	33.54827518
1676	33.53776251
1677	33.51193124
1678	33.50478336
1679	33.48462951
1680	33.47513106
1681	33.46703745
1682	33.45714276
1683	33.44044404
1684	33.43473745
1685	33.4254164
1686	33.4197742
1687	33.40566448
1688	33.40079053
1689	33.39215381
1690	33.36583103
1691	33.35743738
1692	33.33941425
1693	33.31308072
1694	33.29423129
1695	33.28279988
1696	33.27087883
1697	33.24913278
1698	33.21001075
1699	33.19815765
1700	33.18208663
1701	33.17239265
1702	33.1554698
1703	33.13880691
1704	33.13279625
1705	33.11951129
1706	33.09071971
1707	33.07590701
1708	33.06376801
1709	33.05819371
1710	33.04673617
1711	33.03750435
1712	33.01924483
1713	33.00866653
1714	32.98692584
1715	32.97808835
1716	32.96561033
1717	32.94580027
1718	32.93417465
1719	32.9291409
1720	32.91770889
1721	32.89542199
1722	32.88781617
1723	32.87612396
1724	32.86603695
1725	32.85778515
1726	32.84522038
1727	32.81728602
1728	32.80195689
1729	32.79150704
1730	32.77907204
1731	32.76527551
1732	32.75912944
1733	32.74591047
1734	32.73822532
1735	32.7309896
1736	32.71239857
1737	32.69933784
1738	32.68455748
1739	32.66492304
1740	32.66067556
1741	32.65105786
1742	32.64149247
1743	32.62695092
1744	32.61504802
1745	32.60878507
1746	32.59529962
1747	32.58371668
1748	32.57336986
1749	32.54026953
1750	32.5341907
1751	32.52514992
1752	32.50883185
1753	32.49680302
1754	32.48690613
1755	32.47380552
1756	32.45929404
1757	32.45014288
1758	32.43770409
1759	32.42341327
1760	32.41238904
1761	32.40155628
1762	32.39290849
1763	32.38064667
1764	32.36372949
1765	32.34318787
1766	32.33604895
1767	32.31771346
1768	32.31048537
1769	32.30038144
1770	32.28171916
1771	32.26682218
1772	32.25773413
1773	32.24643445
1774	32.21070993
1775	32.19946505
1776	32.18994861
1777	32.18367881
1778	32.17591163
1779	32.15813842
1780	32.15050655
1781	32.13635761
1782	32.12402058
1783	32.09302232
1784	32.08796025
1785	32.07730213
1786	32.05709614
1787	32.04300235
1788	32.02035813
1789	32.01515932
1790	32.00144478
1791	31.99155889
1792	31.98078205
1793	31.96819813
1794	31.95045763
1795	31.93489445
1796	31.9214097
1797	31.9085998
1798	31.89570731
1799	31.88531535
1800	31.868664
1801	31.85033328
1802	31.84398982
1803	31.83712377
1804	31.82285865
1805	31.81350076
1806	31.80125142
1807	31.78917092
1808	31.78237882
1809	31.76737146
1810	31.75805857
1811	31.74704693
1812	31.73206416
1813	31.71223702
1814	31.69953674
1815	31.69105341
1816	31.68289581
1817	31.66690033
1818	31.65496721
1819	31.64254269
1820	31.62813039
1821	31.60933208
1822	31.60008811
1823	31.5666158
1824	31.55159396
1825	31.54114945
1826	31.53181772
1827	31.51736473
1828	31.49902598
1829	31.48955522
1830	31.47707089
1831	31.45809237
1832	31.43829629
1833	31.42597592
1834	31.40089935
1835	31.38871817
1836	31.38059649
1837	31.36756939
1838	31.35440394
1839	31.34472229
1840	31.32226857
1841	31.31599702
1842	31.30242396
1843	31.28507149
1844	31.26047701
1845	31.25552494
1846	31.24813582
1847	31.24141838
1848	31.23295566
1849	31.22279987
1850	31.21234762
1851	31.20307365
1852	31.19024427
1853	31.1696562
1854	31.15400735
1855	31.14363609
1856	31.13440167
1857	31.12419802
1858	31.11020729
1859	31.09500428
1860	31.08132861
1861	31.06762947
1862	31.05495488
1863	31.04527033
1864	31.03288494
1865	31.02145039
1866	31.01479719
1867	31.00678394
1868	30.99338237
1869	30.97725655
1870	30.97051769
1871	30.94618198
1872	30.93213094
1873	30.92429533
1874	30.91541175
1875	30.90729769
1876	30.89095506
1877	30.87970676
1878	30.8626781
1879	30.84988215
1880	30.83495729
1881	30.82523436
1882	30.80713464
1883	30.78667061
1884	30.76430248
1885	30.75427165
1886	30.74855191
1887	30.73620028
1888	30.72838513
1889	30.71638449
1890	30.68619885
1891	30.68060059
1892	30.67248739
1893	30.66178407
1894	30.6398045
1895	30.62680821
1896	30.61222742
1897	30.59822108
1898	30.58796389
1899	30.57745649
1900	30.57173223
1901	30.56498552
1902	30.54961136
1903	30.53706065
1904	30.52762101
1905	30.51839909
1906	30.49388758
1907	30.47210593
1908	30.46480992
1909	30.45825479
1910	30.44458452
1911	30.43576284
1912	30.42802704
1913	30.41465333
1914	30.40815223
1915	30.39974755
1916	30.39307098
1917	30.37392775
1918	30.36196836
1919	30.34474926
1920	30.33311368
1921	30.31776656
1922	30.31029079
1923	30.29943304
1924	30.29123674
1925	30.28325407
1926	30.26719772
1927	30.25360668
1928	30.24032351
1929	30.21859762
1930	30.2005911
1931	30.18683914
1932	30.17675909
1933	30.16726864
1934	30.15561122
1935	30.14571927
1936	30.13191961
1937	30.1169101
1938	30.11187782
1939	30.09630231
1940	30.0912929
1941	30.08129246
1942	30.07365853
1943	30.06240034
1944	30.04334669
1945	30.03428025
1946	30.02796949
1947	30.01658397
1948	30.01009285
1949	29.99474384
1950	29.98381646
1951	29.97180416
1952	29.96251573
1953	29.95797017
1954	29.95095717
1955	29.943704
1956	29.93539617
1957	29.90869349
1958	29.90326104
1959	29.89689322
1960	29.88968584
1961	29.88195923
1962	29.86505655
1963	29.8585176
1964	29.84025868
1965	29.82327295
1966	29.81012594
1967	29.80448754
1968	29.79536813
1969	29.78096637
1970	29.77137431
1971	29.76344156
1972	29.74916694
1973	29.7345944
1974	29.72690018
1975	29.71644169
1976	29.70178155
1977	29.69528359
1978	29.68359533
1979	29.65953509
1980	29.65345196
1981	29.63717723
1982	29.62429524
1983	29.60963969
1984	29.60077676
1985	29.59515401
1986	29.58573001
1987	29.56779418
1988	29.55899496
1989	29.55299094
1990	29.53741829
1991	29.52622157
1992	29.51845484
1993	29.51068089
1994	29.4966776
1995	29.46671145
1996	29.45347113
1997	29.44680053
1998	29.44151328
1999	29.43387357
2000	29.42357228
2001	29.41737071
2002	29.40951496
2003	29.39672738
2004	29.3864473
2005	29.37963114
2006	29.37304442
2007	29.3657428
2008	29.35360661
2009	29.34016595
2010	29.33344333
2011	29.32425101
2012	29.31097286
2013	29.28973565
2014	29.28321289
2015	29.26961363
2016	29.2608232
2017	29.24880521
2018	29.23983981
2019	29.22499322
2020	29.21163826
2021	29.20296695
2022	29.19653202
2023	29.18766782
2024	29.17510242
2025	29.16930664
2026	29.14457775
2027	29.12579761
2028	29.11511138
2029	29.10122255
2030	29.09404472
2031	29.08567895
2032	29.07847513
2033	29.0656103
2034	29.05295713
2035	29.04672522
2036	29.03545175
2037	29.02320873
2038	29.01266135
2039	29.00826923
2040	29.00281432
2041	28.99732628
2042	28.98684417
2043	28.96606872
2044	28.95704094
2045	28.95088526
2046	28.94380875
2047	28.93412639
2048	28.92519872
2049	28.92098636
2050	28.91124793
2051	28.90288089
2052	28.8885735
2053	28.87899235
2054	28.87233316
2055	28.85922551
2056	28.8413783
2057	28.8297712
2058	28.82001668
2059	28.80972299
2060	28.79480665
2061	28.7889164
2062	28.77471593
2063	28.76702473
2064	28.75410401
2065	28.73753703
2066	28.7187846
2067	28.70942108
2068	28.7009529
2069	28.69359744
2070	28.68426218
2071	28.67581513
2072	28.6667266
2073	28.65797229
2074	28.65286927
2075	28.63981727
2076	28.62545788
2077	28.6127266
2078	28.60554864
2079	28.59578976
2080	28.58427342
2081	28.57281128
2082	28.56949312
2083	28.55789627
2084	28.54143346
2085	28.53708
2086	28.52641021
2087	28.52085977
2088	28.51494376
2089	28.50654131
2090	28.49430391
2091	28.48084005
2092	28.47418313
2093	28.46144948
2094	28.45508238
2095	28.4433122
2096	28.4343367
2097	28.41499984
2098	28.40040445
2099	28.39314797
2100	28.38535919
2101	28.37417727
2102	28.364547
2103	28.34972624
2104	28.33944386
2105	28.33110593
2106	28.3240437
2107	28.31701335
2108	28.30276609
2109	28.29373742
2110	28.27066619
2111	28.25998466
2112	28.25187761
2113	28.24531151
2114	28.23637353
2115	28.22790507
2116	28.22114947
2117	28.20790711
2118	28.19423284
2119	28.16307665
2120	28.15529746
2121	28.13970062
2122	28.13295902
2123	28.12228136
2124	28.10834485
2125	28.09847235
2126	28.0898529
2127	28.08414274
2128	28.07641195
2129	28.07045185
2130	28.06429378
2131	28.05415691
2132	28.0472364
2133	28.03807366
2134	28.02818912
2135	28.01814336
2136	28.01258738
2137	28.00364755
2138	27.99707135
2139	27.99155909
2140	27.9776098
2141	27.96233918
2142	27.95189122
2143	27.94547084
2144	27.93947128
2145	27.93313894
2146	27.92418843
2147	27.91491669
2148	27.90947284
2149	27.89707294
2150	27.88764876
2151	27.88135807
2152	27.86811609
2153	27.85463315
2154	27.85066041
2155	27.84063537
2156	27.83271187
2157	27.8270396
2158	27.81944468
2159	27.80065413
2160	27.78934814
2161	27.78104227
2162	27.7706835
2163	27.7628917
2164	27.75756891
2165	27.74597466
2166	27.73747318
2167	27.72152534
2168	27.71312193
2169	27.70397825
2170	27.69558856
2171	27.68967663
2172	27.68290261
2173	27.6781179
2174	27.67061474
2175	27.66272523
2176	27.6571715
2177	27.65215542
2178	27.63890342
2179	27.63245888
2180	27.62439416
2181	27.61043375
2182	27.6061207
2183	27.59888221
2184	27.5849778
2185	27.57941849
2186	27.57272465
2187	27.56741786
2188	27.55736289
2189	27.53495652
2190	27.52590642
2191	27.51900331
2192	27.50669469
2193	27.49312774
2194	27.48247934
2195	27.47756028
2196	27.46732948
2197	27.4631485
2198	27.45235477
2199	27.44186288
2200	27.43237104
2201	27.42359176
2202	27.41553892
2203	27.40350653
2204	27.38577728
2205	27.38207079
2206	27.37264523
2207	27.36045371
2208	27.34928889
2209	27.33695309
2210	27.32487146
2211	27.31533197
2212	27.30891722
2213	27.2895798
2214	27.26562142
2215	27.25520191
2216	27.24844725
2217	27.23924013
2218	27.23093415
2219	27.21861747
2220	27.21273628
2221	27.19501347
2222	27.18573674
2223	27.18115317
2224	27.17636477
2225	27.17154977
2226	27.16550747
2227	27.1558916
2228	27.14473323
2229	27.13715956
2230	27.13021941
2231	27.11315402
2232	27.10516244
2233	27.09630699
2234	27.08309722
2235	27.07843063
2236	27.06900092
2237	27.06115726
2238	27.05606165
2239	27.05130906
2240	27.0360049
2241	27.02508548
2242	27.01261735
2243	26.99667708
2244	26.98956363
2245	26.98211996
2246	26.96603459
2247	26.95901009
2248	26.95304189
2249	26.93864692
2250	26.93039585
2251	26.92483005
2252	26.91849413
2253	26.90804629
2254	26.89916634
2255	26.89417909
2256	26.88485477
2257	26.87953497
2258	26.87129324
2259	26.84901192
2260	26.84132098
2261	26.83525554
2262	26.82806081
2263	26.82017177
2264	26.8101691
2265	26.80195078
2266	26.7982995
2267	26.78684863
2268	26.78059404
2269	26.76831663
2270	26.75945063
2271	26.7400319
2272	26.72849394
2273	26.71219411
2274	26.69943597
2275	26.6865263
2276	26.67172079
2277	26.66336108
2278	26.64480466
2279	26.63049989
2280	26.61106878
2281	26.60018209
2282	26.59489848
2283	26.58831684
2284	26.57873053
2285	26.57250126
2286	26.56081238
2287	26.55337604
2288	26.54583322
2289	26.53468878
2290	26.52830521
2291	26.51995621
2292	26.50911754
2293	26.49612924
2294	26.48989227
2295	26.47406099
2296	26.46702899
2297	26.4576406
2298	26.45306973
2299	26.44754512
2300	26.43986206
2301	26.43136502
2302	26.42487825
2303	26.41761389
2304	26.40461503
2305	26.39305685
2306	26.3814976
2307	26.37467534
2308	26.36778925
2309	26.35132075
2310	26.34389033
2311	26.3345947
2312	26.32715716
2313	26.31530341
2314	26.30495976
2315	26.30164827
2316	26.29539503
2317	26.28763555
2318	26.27764267
2319	26.26481652
2320	26.25591115
2321	26.2461009
2322	26.24085342
2323	26.23356021
2324	26.22272713
2325	26.21615183
2326	26.21085266
2327	26.1990335
2328	26.19366733
2329	26.18947016
2330	26.17595654
2331	26.16144473
2332	26.14780877
2333	26.13584434
2334	26.12298359
2335	26.11442278
2336	26.1066497
2337	26.10015719
2338	26.09490007
2339	26.08522135
2340	26.08151723
2341	26.07360298
2342	26.06774778
2343	26.06318043
2344	26.05719846
2345	26.04867651
2346	26.03932622
2347	26.03603155
2348	26.02477241
2349	26.01694338
2350	26.01411348
2351	26.00844388
2352	26.00241329
2353	25.99488195
2354	25.98905651
2355	25.98532911
2356	25.97713347
2357	25.96597323
2358	25.95187988
2359	25.94506496
2360	25.92912844
2361	25.91545086
2362	25.90732515
2363	25.90234748
2364	25.89753921
2365	25.88115467
2366	25.87384607
2367	25.85974431
2368	25.85318908
2369	25.84356298
2370	25.83595925
2371	25.82464428
2372	25.81913878
2373	25.81267726
2374	25.80656126
2375	25.80009996
2376	25.79476732
2377	25.77787785
2378	25.7622162
2379	25.7538229
2380	25.74454237
2381	25.73516063
2382	25.72755775
2383	25.7226389
2384	25.71865424
2385	25.71115347
2386	25.69946029
2387	25.68253603
2388	25.67438813
2389	25.66393551
2390	25.64930139
2391	25.64220713
2392	25.63368625
2393	25.622839
2394	25.61136227
2395	25.59707158
2396	25.59124508
2397	25.58215269
2398	25.57436501
2399	25.57020224
2400	25.56237146
2401	25.5547624
2402	25.54769435
2403	25.54091629
2404	25.53059761
2405	25.52415156
2406	25.50916163
2407	25.50231615
2408	25.49630433
2409	25.48584049
2410	25.48042652
2411	25.47059135
2412	25.46304958
2413	25.45540476
2414	25.44464896
2415	25.43372869
2416	25.42942298
2417	25.41618689
2418	25.40806027
2419	25.40196387
2420	25.38753187
2421	25.38148853
2422	25.37706169
2423	25.36776189
2424	25.35804331
2425	25.35013152
2426	25.34764822
2427	25.34156936
2428	25.32297714
2429	25.31566864
2430	25.31020711
2431	25.30294372
2432	25.28742421
2433	25.27894326
2434	25.27179084
2435	25.26001943
2436	25.24811143
2437	25.24313644
2438	25.23889793
2439	25.23092544
2440	25.20556133
2441	25.19288624
2442	25.18730266
2443	25.17764473
2444	25.16834879
2445	25.16276118
2446	25.1489107
2447	25.14450208
2448	25.1387405
2449	25.13051942
2450	25.12182675
2451	25.11534823
2452	25.09836687
2453	25.08148502
2454	25.07161396
2455	25.06761478
2456	25.05953594
2457	25.04712077
2458	25.03825345
2459	25.02916839
2460	25.02006942
2461	25.00847644
2462	24.99960213
2463	24.99289886
2464	24.97876438
2465	24.96343283
2466	24.95704204
2467	24.94716129
2468	24.93833218
2469	24.92715569
2470	24.91760153
2471	24.91078969
2472	24.90645581
2473	24.89883069
2474	24.89094099
2475	24.887046
2476	24.87920902
2477	24.87348381
2478	24.8668741
2479	24.85892725
2480	24.85492894
2481	24.84851132
2482	24.84370368
2483	24.83523987
2484	24.82814225
2485	24.82455821
2486	24.81227981
2487	24.80682282
2488	24.80071263
2489	24.79519243
2490	24.79014271
2491	24.78187018
2492	24.77489273
2493	24.7685662
2494	24.76047285
2495	24.75032955
2496	24.74416508
2497	24.73787246
2498	24.73245964
2499	24.72079724
2500	24.71465225
2501	24.70721353
2502	24.69508827
2503	24.68683029
